0.100000	0.000000
0.200000	0.000000
0.300000	0.000000
0.400000	0.000000
0.500000	0.000000
0.600000	0.000000
0.700000	0.000000
0.800000	0.000000
0.900000	0.000306
1.000000	0.067501
1.100000	0.209105
1.200000	0.178139
1.300000	0.120080
1.400000	0.086714
1.500000	0.070640
1.600000	0.066159
1.700000	0.069397
1.800000	0.079368
1.900000	0.093298
2.000000	0.106437
2.100000	0.112799
2.200000	0.109479
2.300000	0.101143
2.400000	0.093169
2.500000	0.088366
2.600000	0.087586
2.700000	0.089980
2.800000	0.094381
2.900000	0.098576
3.000000	0.101164
3.100000	0.101394
3.200000	0.099704
3.300000	0.097423
3.400000	0.095403
3.500000	0.094390
3.600000	0.094667
3.700000	0.095844
3.800000	0.097348
3.900000	0.098635
4.000000	0.099024
4.100000	0.098785
4.200000	0.098060
4.300000	0.097386
4.400000	0.096866
4.500000	0.096752
4.600000	0.097023
4.700000	0.097594
4.800000	0.098038
4.900000	0.098498
5.000000	0.098554
5.100000	0.098296
5.200000	0.097945
5.300000	0.097735
5.400000	0.097805
5.500000	0.097825
5.600000	0.097920
5.700000	0.098184
5.800000	0.098326
5.900000	0.098463
6.000000	0.098432
6.100000	0.098390
6.200000	0.098276
6.300000	0.098145
6.400000	0.098122
6.500000	0.098255
6.600000	0.098379
6.700000	0.098479
6.800000	0.098650
6.900000	0.098616
7.000000	0.098518
7.100000	0.098483
7.200000	0.098377
7.300000	0.098373
7.400000	0.098442
7.500000	0.098615
7.600000	0.098689
7.700000	0.098682
7.800000	0.098698
7.900000	0.098696
8.000000	0.098689
8.100000	0.098571
8.200000	0.098570
8.300000	0.098621
8.400000	0.098706
8.500000	0.098734
8.600000	0.098435
8.700000	0.095420
8.800000	0.092015
8.900000	0.088712
9.000000	0.085467
9.100000	0.082324
9.200000	0.079290
9.300000	0.076371
9.400000	0.073490
9.500000	0.070649
9.600000	0.067910
9.700000	0.065112
9.800000	0.062378
9.900000	0.059707
10.000000	0.057077
10.100000	0.054591
10.200000	0.052062
10.300000	0.049672
10.400000	0.047334
10.500000	0.045014
10.600000	0.042739
10.700000	0.040415
10.800000	0.038219
10.900000	0.036027
11.000000	0.033873
11.100000	0.031767
11.200000	0.029718
11.300000	0.027718
11.400000	0.025753
11.500000	0.023803
11.600000	0.021864
11.700000	0.019956
11.800000	0.018122
11.900000	0.016287
12.000000	0.014518
12.100000	0.012739
12.200000	0.011129
12.300000	0.009824
12.400000	0.008706
12.500000	0.007703
12.600000	0.006801
12.700000	0.006001
12.800000	0.005284
12.900000	0.004628
13.000000	0.004049
13.100000	0.003522
13.200000	0.003051
13.300000	0.002613
13.400000	0.002225
13.500000	0.001882
13.600000	0.001574
13.700000	0.001299
13.800000	0.001062
13.900000	0.000854
14.000000	0.000669
14.100000	0.000508
14.200000	0.000373
14.300000	0.000261
14.400000	0.000173
14.500000	0.000105
14.600000	0.000054
14.700000	0.000021
14.800000	0.000003
14.900000	0.000000
15.000000	0.000000
15.100000	0.000000
15.200000	0.000000
15.300000	0.000000
15.400000	0.000000
15.500000	0.000000
15.600000	0.000000
15.700000	0.000000
15.800000	0.000000
15.900000	0.000000
16.000000	0.000000
16.100000	0.000000
16.200000	0.000000
16.300000	0.000000
16.400000	0.000000
16.500000	0.000000
16.600000	0.000000
16.700000	0.000000
16.800000	0.000000
16.900000	0.000000
17.000000	0.000000
