0.7	1738.638465	-4142.536109	-2403.897644	3.371651	0.056392
0.705	1723.459536	-4127.349930	-2403.890394	3.433834	0.054933
0.71	1710.484255	-4114.426094	-2403.941839	3.487525	0.053483
0.715	1701.121795	-4104.801241	-2403.679446	3.527543	0.052054
0.72	1697.053173	-4100.489983	-2403.436811	3.546626	0.050663
0.725	1699.584139	-4103.088102	-2403.503962	3.539225	0.049325
0.73	1708.986853	-4112.709681	-2403.722828	3.504624	0.048053
0.735	1724.123816	-4128.255112	-2404.131296	3.447076	0.046854
0.74	1742.429570	-4146.375999	-2403.946429	3.377680	0.045727
0.745	1760.513644	-4164.839405	-2404.325761	3.307077	0.044667
0.75	1900.800000	-4179.702692	-2278.902692	3.326053	0.043663
0.755	1909.912153	-4189.004963	-2279.092809	3.288510	0.042664
0.76	1911.787439	-4190.477752	-2278.690312	3.280011	0.041690
0.765	1907.909766	-4186.342282	-2278.432516	3.294195	0.040730
0.77	1900.610812	-4178.644742	-2278.033930	3.323288	0.039784
0.775	1892.221000	-4170.130096	-2277.909096	3.357990	0.038853
0.78	1884.229712	-4162.467745	-2278.238032	3.392225	0.037948
0.785	1876.915819	-4155.414156	-2278.498337	3.425418	0.037083
0.79	1869.767956	-4148.644432	-2278.876476	3.458479	0.036272
0.795	1862.461016	-4141.102221	-2278.641205	3.493335	0.035530
0.8	1855.598529	-4133.407665	-2277.809136	3.527222	0.034867
0.805	1850.561395	-4128.579714	-2278.018319	3.551698	0.034287
0.81	1848.665301	-4126.552600	-2277.887299	3.564259	0.033784
0.815	1850.463878	-4128.612457	-2278.148578	3.561418	0.033346
0.82	1855.643135	-4134.042016	-2278.398881	3.545107	0.032955
0.825	1863.220675	-4141.425102	-2278.204426	3.519896	0.032590
0.83	1871.718291	-4149.771579	-2278.053289	3.490603	0.032232
0.835	1879.323724	-4157.334262	-2278.010537	3.464085	0.031860
0.84	1884.444556	-4162.261042	-2277.816486	3.446955	0.031453
0.845	1886.486163	-4164.343622	-2277.857459	3.440925	0.030994
0.85	1885.930207	-4163.540101	-2277.609894	3.445340	0.030468
0.855	1883.530343	-4161.132389	-2277.602047	3.456466	0.029863
0.86	1879.593705	-4157.495070	-2277.901365	3.472907	0.029172
0.865	1874.120368	-4151.999981	-2277.879613	3.495572	0.028393
0.87	1867.359519	-4145.314275	-2277.954756	3.522531	0.027529
0.875	1859.985664	-4137.988964	-2278.003300	3.551387	0.026587
0.88	1852.818712	-4130.940513	-2278.121801	3.578866	0.025579
0.885	1846.330711	-4124.824734	-2278.494023	3.602807	0.024521
0.89	1840.258413	-4119.083369	-2278.824956	3.624605	0.023432
0.895	1833.940877	-4112.877522	-2278.936645	3.646914	0.022333
0.9	1827.540952	-4106.629941	-2279.088989	3.668746	0.021244
0.905	1822.936434	-4101.350564	-2278.414131	3.685158	0.020180
0.91	1822.746819	-4101.010843	-2278.264025	3.684438	0.019154
0.915	1827.867110	-4105.933174	-2278.066063	3.664585	0.018174
0.92	1836.284485	-4114.355369	-2278.070884	3.632476	0.017240
0.925	1844.609314	-4122.796581	-2278.187266	3.600477	0.016352
0.93	1850.225015	-4128.426205	-2278.201190	3.578401	0.015507
0.935	1852.253362	-4130.103143	-2277.849780	3.569994	0.014701
0.94	1851.420483	-4128.987807	-2277.567324	3.572017	0.013929
0.945	1849.213982	-4126.567968	-2277.353987	3.579267	0.013185
0.95	1846.695298	-4124.297242	-2277.601943	3.587287	0.012465
0.955	1843.653415	-4121.301974	-2277.648559	3.598055	0.011766
0.96	1838.722592	-4116.355536	-2277.632944	3.616129	0.011085
0.965	1830.328296	-4107.893788	-2277.565492	3.646982	0.010422
0.97	1817.808660	-4095.573889	-2277.765230	3.692222	0.009777
0.975	1802.154213	-4079.681010	-2277.526796	3.749424	0.009150
0.98	1786.051507	-4063.109530	-2277.058023	3.808376	0.008545
0.985	1773.009670	-4049.507645	-2276.497975	3.856000	0.007964
0.99	1765.640252	-4042.155344	-2276.515092	3.881406	0.007410
0.995	1764.187345	-4040.589596	-2276.402251	3.884776	0.006885
1	1900.800000	-4043.456522	-2142.656522	3.953970	0.006388
1.005	1905.264876	-4047.651139	-2142.386263	3.934435	0.005899
1.01	1910.057125	-4052.477013	-2142.419888	3.913242	0.005435
1.015	1916.097846	-4058.871515	-2142.773670	3.887321	0.004995
1.02	1923.148502	-4066.139616	-2142.991114	3.858590	0.004576
1.025	1929.303591	-4072.684948	-2143.381357	3.833516	0.004179
1.03	1932.652216	-4076.279107	-2143.626891	3.819644	0.003803
1.035	1932.849593	-4076.535578	-2143.685985	3.818323	0.003451
1.04	1930.817369	-4074.215600	-2143.398230	3.826555	0.003122
1.045	1927.469483	-4070.941284	-2143.471801	3.839703	0.002817
1.05	1923.164338	-4066.441887	-2143.277549	3.857498	0.002537
1.055	1917.958227	-4061.176326	-2143.218099	3.878785	0.002283
1.06	1911.845036	-4055.582985	-2143.737950	3.902554	0.002055
1.065	1904.756938	-4048.400698	-2143.643760	3.931075	0.001853
1.07	1896.633516	-4040.091396	-2143.457879	3.963470	0.001675
1.075	1887.869891	-4031.150693	-2143.280802	3.998062	0.001520
1.08	1879.832336	-4023.181823	-2143.349487	4.029523	0.001387
1.085	1874.598787	-4017.711554	-2143.112767	4.051443	0.001272
1.09	1873.601102	-4016.796976	-2143.195874	4.057498	0.001175
1.095	1876.373633	-4019.668687	-2143.295054	4.049903	0.001093
1.1	1881.078781	-4024.412824	-2143.334043	4.035314	0.001024
1.105	1886.196387	-4029.354076	-2143.157689	4.019337	0.000967
1.11	1891.239842	-4034.373129	-2143.133287	4.003016	0.000921
1.115	1896.174065	-4039.244944	-2143.070879	3.986860	0.000883
1.12	1900.637115	-4043.727031	-2143.089915	3.971951	0.000854
1.125	1903.753631	-4047.124359	-2143.370727	3.961043	0.000832
1.13	1904.714682	-4048.232887	-2143.518205	3.957631	0.000816
1.135	1903.478808	-4046.956969	-2143.478161	3.961737	0.000806
1.14	1900.885279	-4044.496132	-2143.610853	3.969444	0.000799
1.145	1898.316730	-4041.948699	-2143.631969	3.976118	0.000795
1.15	1897.349439	-4040.933836	-2143.584397	3.975895	0.000792
1.155	1899.251453	-4042.887175	-2143.635722	3.963903	0.000788
1.16	1904.254388	-4047.967373	-2143.712985	3.939564	0.000781
1.165	1911.263599	-4055.051833	-2143.788234	3.907144	0.000770
1.17	1918.484423	-4062.594965	-2144.110542	3.873077	0.000754
1.175	1924.395349	-4068.296677	-2143.901328	3.844742	0.000732
1.18	1928.003122	-4071.853657	-2143.850535	3.824831	0.000705
1.185	1928.463721	-4072.007386	-2143.543666	3.817470	0.000673
1.19	1925.531727	-4068.941348	-2143.409621	3.823109	0.000638
1.195	1920.841851	-4064.298489	-2143.456639	3.836093	0.000603
1.2	1917.054478	-4060.704483	-2143.650005	3.846754	0.000569
1.205	1914.918211	-4058.774393	-2143.856182	3.852488	0.000539
1.21	1913.574611	-4057.291523	-2143.716912	3.856829	0.000511
1.215	1912.978737	-4056.422873	-2143.444136	3.859067	0.000488
1.22	1913.434717	-4056.678434	-2143.243717	3.857399	0.000469
1.225	1914.358408	-4057.378165	-2143.019757	3.854016	0.000455
1.23	1914.952052	-4057.847199	-2142.895147	3.851495	0.000447
1.235	1914.987527	-4057.692572	-2142.705044	3.850929	0.000444
1.24	1914.614189	-4057.346758	-2142.732569	3.851360	0.000447
1.245	1913.999970	-4056.642620	-2142.642650	3.852976	0.000455
1.25	1900.800000	-4056.189079	-2155.389079	3.847130	0.000467
1.255	1899.661218	-4055.308124	-2155.646906	3.850523	0.000484
1.26	1897.897007	-4053.430864	-2155.533856	3.857103	0.000504
1.265	1894.929389	-4050.552165	-2155.622775	3.867828	0.000526
1.27	1890.416382	-4046.021484	-2155.605102	3.884433	0.000550
1.275	1884.779890	-4040.570036	-2155.790146	3.904777	0.000573
1.28	1879.221517	-4035.067749	-2155.846232	3.925085	0.000595
1.285	1874.884404	-4031.009897	-2156.125493	3.940578	0.000615
1.29	1871.992356	-4028.106126	-2156.113770	3.951462	0.000632
1.295	1870.085564	-4026.031165	-2155.945601	3.959260	0.000647
1.3	1869.040078	-4024.802332	-2155.762254	3.964328	0.000660
1.305	1869.527393	-4025.264280	-2155.736888	3.964185	0.000671
1.31	1872.412148	-4028.177017	-2155.764869	3.956229	0.000682
1.315	1877.864493	-4033.430794	-2155.566301	3.940626	0.000692
1.32	1884.955002	-4040.299601	-2155.344599	3.920400	0.000703
1.325	1891.670165	-4046.975100	-2155.304935	3.902267	0.000713
1.33	1895.638941	-4050.634082	-2154.995140	3.895310	0.000724
1.335	1895.702215	-4050.488054	-2154.785839	3.902630	0.000734
1.34	1892.788847	-4047.587624	-2154.798777	3.920190	0.000743
1.345	1889.078401	-4043.851621	-2154.773220	3.940160	0.000750
1.35	1886.480566	-4041.095391	-2154.614825	3.955430	0.000753
1.355	1885.836623	-4040.599324	-2154.762700	3.961786	0.000751
1.36	1887.102258	-4041.903762	-2154.801504	3.959860	0.000746
1.365	1889.824431	-4044.345583	-2154.521151	3.951477	0.000736
1.37	1893.442546	-4047.841832	-2154.399286	3.937729	0.000723
1.375	1897.495851	-4052.219702	-2154.723851	3.919871	0.000709
1.38	1901.845130	-4056.762425	-2154.917295	3.899714	0.000695
1.385	1906.726412	-4061.714258	-2154.987846	3.876726	0.000683
1.39	1912.499812	-4067.353645	-2154.853833	3.850156	0.000674
1.395	1919.244476	-4074.091022	-2154.846546	3.819501	0.000668
1.4	1926.458397	-4081.016666	-2154.558269	3.787654	0.000665
1.405	1933.078642	-4087.787393	-2154.708751	3.757350	0.000666
1.41	1937.895098	-4092.695811	-2154.800714	3.733933	0.000670
1.415	1940.168046	-4095.157305	-2154.989259	3.719735	0.000677
1.42	1939.997424	-4095.229419	-2155.231994	3.714370	0.000689
1.425	1938.204441	-4093.327449	-2155.123009	3.715497	0.000706
1.43	1936.019323	-4091.081751	-2155.062428	3.717794	0.000728
1.435	1934.865903	-4089.838253	-2154.972350	3.716135	0.000756
1.44	1936.023949	-4091.384232	-2155.360284	3.704928	0.000792
1.445	1940.239933	-4095.799311	-2155.559379	3.682840	0.000836
1.45	1947.796602	-4103.178734	-2155.382133	3.649569	0.000889
1.455	1958.733934	-4114.042885	-2155.308951	3.604643	0.000953
1.46	1972.253736	-4128.075214	-2155.821478	3.550638	0.001028
1.465	1985.811298	-4141.751817	-2155.940519	3.499138	0.001115
1.47	1995.803512	-4151.952983	-2156.149471	3.462765	0.001214
1.475	1999.557622	-4155.784608	-2156.226986	3.451894	0.001328
1.48	1996.564953	-4152.610726	-2156.045772	3.468795	0.001455
1.485	1988.289314	-4143.700642	-2155.411327	3.508571	0.001595
1.49	1977.051885	-4132.575436	-2155.523551	3.560406	0.001749
1.495	1964.687315	-4119.948077	-2155.260763	3.619247	0.001914
1.5	1900.800000	-4107.331994	-2206.531994	3.649024	0.002090
1.505	1887.668216	-4094.401849	-2206.733633	3.711459	0.002270
1.51	1874.362246	-4081.089664	-2206.727418	3.774242	0.002458
1.515	1861.632525	-4068.031750	-2206.399225	3.834179	0.002652
1.52	1851.177400	-4056.946214	-2205.768813	3.884615	0.002852
1.525	1844.631484	-4050.618877	-2205.987393	3.917233	0.003059
1.53	1842.487271	-4048.571903	-2206.084632	3.931935	0.003274
1.535	1843.926875	-4050.072698	-2206.145823	3.931550	0.003494
1.54	1847.359250	-4053.687299	-2206.328049	3.921641	0.003719
1.545	1851.071284	-4057.290211	-2206.218928	3.909318	0.003945
1.55	1853.807615	-4060.024444	-2206.216829	3.898610	0.004170
1.555	1855.194689	-4061.363774	-2206.169085	3.891423	0.004387
1.56	1855.786306	-4061.745279	-2205.958973	3.886265	0.004594
1.565	1856.659207	-4062.513400	-2205.854193	3.879052	0.004785
1.57	1858.859664	-4064.357998	-2205.498334	3.866981	0.004957
1.575	1863.041383	-4068.589814	-2205.548432	3.846796	0.005107
1.58	1869.305398	-4074.926158	-2205.620760	3.819117	0.005235
1.585	1877.129276	-4083.174598	-2206.045322	3.785456	0.005339
1.59	1885.430420	-4091.746789	-2206.316369	3.750807	0.005420
1.595	1892.957006	-4099.307149	-2206.350143	3.719923	0.005478
1.6	1898.820640	-4104.938856	-2206.118216	3.696101	0.005511
1.605	1902.745715	-4109.060925	-2206.315210	3.679054	0.005519
1.61	1904.984736	-4111.254609	-2206.269873	3.669105	0.005499
1.615	1906.126934	-4112.246118	-2206.119184	3.663880	0.005451
1.62	1906.853448	-4112.761504	-2205.908056	3.660821	0.005375
1.625	1907.572294	-4113.800070	-2206.227776	3.657317	0.005275
1.63	1908.119590	-4114.688348	-2206.568757	3.654856	0.005155
1.635	1908.013472	-4114.366828	-2206.353356	3.656197	0.005021
1.64	1907.113193	-4113.208128	-2206.094935	3.660871	0.004878
1.645	1905.786956	-4112.112328	-2206.325372	3.666533	0.004735
1.65	1904.401802	-4110.572900	-2206.171098	3.673449	0.004596
1.655	1902.855301	-4109.189485	-2206.334184	3.680638	0.004468
1.66	1900.766127	-4107.135063	-2206.368936	3.690201	0.004352
1.665	1897.949223	-4104.294685	-2206.345462	3.702578	0.004251
1.67	1894.651027	-4100.905251	-2206.254224	3.716832	0.004163
1.675	1891.342973	-4097.459168	-2206.116195	3.731112	0.004084
1.68	1888.072174	-4094.084177	-2206.012002	3.744900	0.004015
1.685	1884.192028	-4090.346176	-2206.154148	3.759993	0.003953
1.69	1879.420716	-4085.484209	-2206.063493	3.778257	0.003901
1.695	1875.114371	-4081.223942	-2206.109571	3.794131	0.003862
1.7	1873.464411	-4079.606251	-2206.141840	3.799934	0.003838
1.705	1875.283663	-4081.669141	-2206.385478	3.792379	0.003835
1.71	1879.816963	-4086.171421	-2206.354458	3.775197	0.003853
1.715	1886.218588	-4092.705577	-2206.486989	3.750647	0.003892
1.72	1893.721510	-4100.103252	-2206.381742	3.722349	0.003950
1.725	1901.020725	-4107.056762	-2206.036037	3.695218	0.004023
1.73	1906.556911	-4112.986299	-2206.429388	3.673256	0.004105
1.735	1909.411247	-4115.846065	-2206.434818	3.662021	0.004192
1.74	1909.722133	-4115.968372	-2206.246239	3.660843	0.004278
1.745	1908.093778	-4114.396005	-2206.302226	3.666888	0.004359
1.75	1900.800000	-4111.183904	-2210.383904	3.677771	0.004435
1.755	1894.358454	-4105.354133	-2210.995678	3.701329	0.004505
1.76	1884.033539	-4095.061321	-2211.027782	3.740130	0.004570
1.765	1869.932414	-4080.497479	-2210.565065	3.793232	0.004632
1.77	1853.853778	-4063.805362	-2209.951585	3.853110	0.004693
1.775	1838.891782	-4048.768322	-2209.876540	3.907039	0.004751
1.78	1828.478937	-4037.882540	-2209.403602	3.944280	0.004808
1.785	1825.377673	-4034.855793	-2209.478120	3.953251	0.004860
1.79	1830.777342	-4040.191847	-2209.414505	3.931218	0.004904
1.795	1843.352933	-4053.008335	-2209.655402	3.882502	0.004937
1.8	1859.045010	-4069.006056	-2209.961047	3.822613	0.004953
1.805	1872.575754	-4082.747477	-2210.171723	3.771300	0.004949
1.81	1879.895559	-4090.262885	-2210.367326	3.743361	0.004922
1.815	1879.622634	-4089.731069	-2210.108436	3.744887	0.004875
1.82	1872.892611	-4083.101864	-2210.209253	3.770388	0.004808
1.825	1862.274021	-4072.616973	-2210.342952	3.811064	0.004727
1.83	1850.588967	-4060.789944	-2210.200977	3.856966	0.004637
1.835	1840.498842	-4050.507754	-2210.008912	3.897617	0.004542
1.84	1834.438446	-4044.436836	-2209.998390	3.923361	0.004448
1.845	1834.202251	-4044.156518	-2209.954267	3.927902	0.004357
1.85	1840.350296	-4050.407661	-2210.057365	3.908840	0.004273
1.855	1851.506283	-4061.870413	-2210.364131	3.871033	0.004198
1.86	1864.413217	-4074.552078	-2210.138861	3.827680	0.004133
1.865	1875.529454	-4085.712507	-2210.183053	3.790162	0.004078
1.87	1882.792113	-4093.129754	-2210.337641	3.766336	0.004033
1.875	1886.223606	-4096.811046	-2210.587439	3.756375	0.003998
1.88	1887.410311	-4097.419200	-2210.008889	3.756431	0.003972
1.885	1888.201356	-4098.431721	-2210.230365	3.756856	0.003953
1.89	1889.370568	-4099.614023	-2210.243456	3.756597	0.003941
1.895	1890.311576	-4100.312974	-2210.001397	3.757660	0.003934
1.9	1889.906492	-4100.043239	-2210.136747	3.762594	0.003934
1.905	1887.625509	-4097.673565	-2210.048056	3.774159	0.003939
1.91	1883.958729	-4093.666336	-2209.707606	3.790473	0.003950
1.915	1879.954052	-4089.765888	-2209.811835	3.806359	0.003967
1.92	1876.449324	-4086.007751	-2209.558427	3.820202	0.003989
1.925	1873.629327	-4083.301351	-2209.672024	3.829951	0.004018
1.93	1871.102150	-4080.781189	-2209.679039	3.837887	0.004052
1.935	1868.422843	-4078.038630	-2209.615786	3.845595	0.004092
1.94	1865.641216	-4075.440106	-2209.798889	3.852428	0.004136
1.945	1863.477910	-4073.182204	-2209.704294	3.856921	0.004180
1.95	1863.061462	-4072.975948	-2209.914486	3.854075	0.004221
1.955	1865.278195	-4075.364311	-2210.086116	3.841455	0.004254
1.96	1870.165769	-4080.233465	-2210.067696	3.819261	0.004275
1.965	1876.936453	-4086.944950	-2210.008497	3.790017	0.004281
1.97	1884.412244	-4094.489725	-2210.077481	3.757586	0.004270
1.975	1891.408587	-4101.772619	-2210.364031	3.726017	0.004239
1.98	1897.036034	-4107.677860	-2210.641827	3.698924	0.004189
1.985	1901.050430	-4111.455084	-2210.404654	3.678208	0.004120
1.99	1904.065870	-4114.423096	-2210.357226	3.660564	0.004033
1.995	1907.195572	-4117.650740	-2210.455169	3.642314	0.003930
2	1900.800000	-4121.543990	-2220.743990	3.615389	0.003815
2.005	1905.022156	-4126.198165	-2221.176009	3.593368	0.003691
2.01	1908.244841	-4129.258590	-2221.013748	3.576669	0.003565
2.015	1909.446123	-4130.694950	-2221.248827	3.567276	0.003440
2.02	1908.467408	-4129.681367	-2221.213960	3.567049	0.003322
2.025	1905.550541	-4126.780148	-2221.229607	3.574616	0.003212
2.03	1901.203870	-4122.303248	-2221.099378	3.588463	0.003109
2.035	1896.019925	-4116.892558	-2220.872633	3.606189	0.003012
2.04	1890.290186	-4110.979393	-2220.689207	3.626320	0.002920
2.045	1884.192051	-4104.728290	-2220.536239	3.648060	0.002829
2.05	1878.150896	-4098.609067	-2220.458171	3.669558	0.002737
