0	0.998687
0.005	0.993944
0.01	0.986099
0.015	0.975757
0.02	0.963715
0.025	0.950887
0.03	0.938201
0.035	0.926479
0.04	0.916327
0.045	0.908074
0.05	0.901765
0.055	0.897225
0.06	0.894143
0.065	0.892154
0.07	0.890916
0.075	0.890145
0.08	0.889647
0.085	0.889312
0.09	0.889109
0.095	0.889060
0.1	0.889221
0.105	0.889652
0.11	0.890397
0.115	0.891473
0.12	0.892859
0.125	0.894496
0.13	0.896300
0.135	0.898166
0.14	0.899981
0.145	0.901637
0.15	0.903042
0.155	0.904123
0.16	0.904833
0.165	0.905157
0.17	0.905111
0.175	0.904741
0.18	0.904117
0.185	0.903326
0.19	0.902464
0.195	0.901622
0.2	0.900877
0.205	0.900288
0.21	0.899893
0.215	0.899702
0.22	0.899703
0.225	0.899863
0.23	0.900138
0.235	0.900477
0.24	0.900829
0.245	0.901151
0.25	0.901409
0.255	0.900924
0.26	0.898930
0.265	0.895612
0.27	0.891266
0.275	0.886265
0.28	0.881010
0.285	0.875877
0.29	0.871177
0.295	0.867122
0.3	0.863824
0.305	0.861299
0.31	0.859488
0.315	0.858283
0.32	0.857553
0.325	0.857171
0.33	0.857029
0.335	0.857045
0.34	0.857170
0.345	0.857380
0.35	0.857669
0.355	0.858041
0.36	0.858502
0.365	0.859046
0.37	0.859663
0.375	0.860328
0.38	0.861009
0.385	0.861666
0.39	0.862255
0.395	0.862736
0.4	0.863077
0.405	0.863262
0.41	0.863289
0.415	0.863170
0.42	0.862926
0.425	0.862587
0.43	0.862186
0.435	0.861752
0.44	0.861308
0.445	0.860871
0.45	0.860451
0.455	0.860053
0.46	0.859687
0.465	0.859358
0.47	0.859072
0.475	0.858830
0.48	0.858625
0.485	0.858446
0.49	0.858285
0.495	0.858136
0.5	0.858007
0.505	0.857556
0.51	0.856518
0.515	0.855003
0.52	0.853152
0.525	0.851107
0.53	0.848996
0.535	0.846917
0.54	0.844944
0.545	0.843123
0.55	0.841481
0.555	0.840030
0.56	0.838774
0.565	0.837715
0.57	0.836861
0.575	0.836224
0.58	0.835815
0.585	0.835643
0.59	0.835700
0.595	0.835966
0.6	0.836405
0.605	0.836965
0.61	0.837586
0.615	0.838200
0.62	0.838742
0.625	0.839152
0.63	0.839390
0.635	0.839443
0.64	0.839327
0.645	0.839087
0.65	0.838786
0.655	0.838488
0.66	0.838252
0.665	0.838116
0.67	0.838098
0.675	0.838196
0.68	0.838397
0.685	0.838683
0.69	0.839038
0.695	0.839443
0.7	0.839884
0.705	0.840343
0.71	0.840801
0.715	0.841238
0.72	0.841632
0.725	0.841964
0.73	0.842215
0.735	0.842377
0.74	0.842454
0.745	0.842461
0.75	0.842419
0.755	0.842191
0.76	0.841658
0.765	0.840879
0.77	0.839933
0.775	0.838903
0.78	0.837867
0.785	0.836896
0.79	0.836047
0.795	0.835356
0.8	0.834838
0.805	0.834483
0.81	0.834257
0.815	0.834112
0.82	0.833998
0.825	0.833878
0.83	0.833733
0.835	0.833568
0.84	0.833402
0.845	0.833267
0.85	0.833198
0.855	0.833232
0.86	0.833395
0.865	0.833699
0.87	0.834138
0.875	0.834687
0.88	0.835309
0.885	0.835959
0.89	0.836585
0.895	0.837137
0.9	0.837568
0.905	0.837842
0.91	0.837938
0.915	0.837851
0.92	0.837597
0.925	0.837212
0.93	0.836755
0.935	0.836294
0.94	0.835901
0.945	0.835633
0.95	0.835522
