0	0.998997
0.005	0.995341
0.01	0.989048
0.015	0.980194
0.02	0.968890
0.025	0.955279
0.03	0.939542
0.035	0.921895
0.04	0.902597
0.045	0.881943
0.05	0.860263
0.055	0.837916
0.06	0.815271
0.065	0.792691
0.07	0.770509
0.075	0.749003
0.08	0.728390
0.085	0.708816
0.09	0.690358
0.095	0.673037
0.1	0.656823
0.105	0.641652
0.11	0.627441
0.115	0.614089
0.12	0.601498
0.125	0.589569
0.13	0.578210
0.135	0.567339
0.14	0.556884
0.145	0.546782
0.15	0.536980
0.155	0.527437
0.16	0.518119
0.165	0.509002
0.17	0.500074
0.175	0.491329
0.18	0.482769
0.185	0.474403
0.19	0.466243
0.195	0.458301
0.2	0.450589
0.205	0.443117
0.21	0.435889
0.215	0.428911
0.22	0.422180
0.225	0.415696
0.23	0.409453
0.235	0.403440
0.24	0.397644
0.245	0.392049
0.25	0.386637
0.255	0.379301
0.26	0.371734
0.265	0.363966
0.27	0.356042
0.275	0.348015
0.28	0.339944
0.285	0.331884
0.29	0.323883
0.295	0.315985
0.3	0.308224
0.305	0.300628
0.31	0.293219
0.315	0.286013
0.32	0.279021
0.325	0.272251
0.33	0.265708
0.335	0.259394
0.34	0.253312
0.345	0.247460
0.35	0.241834
0.355	0.236429
0.36	0.231235
0.365	0.226245
0.37	0.221451
0.375	0.216845
0.38	0.212422
0.385	0.208177
0.39	0.204104
0.395	0.200194
0.4	0.196438
0.405	0.192820
0.41	0.189326
0.415	0.185940
0.42	0.182648
0.425	0.179438
0.43	0.176297
0.435	0.173216
0.44	0.170188
0.445	0.167208
0.45	0.164273
0.455	0.161383
0.46	0.158540
0.465	0.155747
0.47	0.153007
0.475	0.150322
0.48	0.147693
0.485	0.145118
0.49	0.142597
0.495	0.140129
0.5	0.137713
0.505	0.135070
0.51	0.132430
0.515	0.129799
0.52	0.127188
0.525	0.124604
0.53	0.122058
0.535	0.119555
0.54	0.117101
0.545	0.114699
0.55	0.112350
0.555	0.110057
0.56	0.107820
0.565	0.105644
0.57	0.103529
0.575	0.101478
0.58	0.099490
0.585	0.097564
0.59	0.095696
0.595	0.093882
0.6	0.092115
0.605	0.090392
0.61	0.088706
0.615	0.087051
0.62	0.085424
0.625	0.083819
0.63	0.082232
0.635	0.080660
0.64	0.079103
0.645	0.077561
0.65	0.076036
0.655	0.074529
0.66	0.073047
0.665	0.071594
0.67	0.070177
0.675	0.068802
0.68	0.067472
0.685	0.066194
0.69	0.064970
0.695	0.063802
0.7	0.062692
0.705	0.061637
0.71	0.060632
0.715	0.059671
0.72	0.058748
0.725	0.057854
0.73	0.056986
0.735	0.056137
0.74	0.055305
0.745	0.054484
0.75	0.053672
0.755	0.052829
0.76	0.051980
0.765	0.051124
0.77	0.050262
0.775	0.049394
0.78	0.048522
0.785	0.047645
0.79	0.046766
0.795	0.045886
0.8	0.045010
0.805	0.044142
0.81	0.043285
0.815	0.042443
0.82	0.041615
0.825	0.040800
0.83	0.039994
0.835	0.039194
0.84	0.038395
0.845	0.037595
0.85	0.036792
0.855	0.035984
0.86	0.035169
0.865	0.034348
0.87	0.033522
0.875	0.032693
0.88	0.031864
0.885	0.031039
0.89	0.030223
0.895	0.029423
0.9	0.028642
0.905	0.027888
0.91	0.027164
0.915	0.026472
0.92	0.025813
0.925	0.025186
0.93	0.024588
0.935	0.024018
0.94	0.023471
0.945	0.022945
0.95	0.022436
0.955	0.021941
0.96	0.021459
0.965	0.020988
0.97	0.020528
0.975	0.020077
0.98	0.019637
0.985	0.019207
0.99	0.018787
0.995	0.018378
1	0.017978
1.005	0.017579
1.01	0.017187
1.015	0.016801
1.02	0.016420
1.025	0.016045
1.03	0.015678
1.035	0.015318
1.04	0.014970
1.045	0.014634
1.05	0.014313
1.055	0.014009
1.06	0.013723
1.065	0.013454
1.07	0.013202
1.075	0.012966
1.08	0.012745
1.085	0.012538
1.09	0.012344
1.095	0.012161
1.1	0.011986
1.105	0.011818
1.11	0.011655
1.115	0.011495
1.12	0.011339
1.125	0.011187
1.13	0.011039
1.135	0.010894
1.14	0.010750
1.145	0.010608
1.15	0.010464
1.155	0.010319
1.16	0.010171
1.165	0.010018
1.17	0.009862
1.175	0.009704
1.18	0.009544
1.185	0.009384
1.19	0.009223
1.195	0.009061
1.2	0.008897
1.205	0.008733
1.21	0.008568
1.215	0.008405
