0.0407606  0.0211111
0.144534  0.06
0.248308  0.0955556
0.352082  0.1
0.455856  0.117778
0.55963  0.143333
0.663403  0.09
0.767177  0.0722222
0.870951  0.0877778
0.974725  0.0722222
1.0785  0.0533333
1.18227  0.0277778
1.28605  0.0277778
1.38982  0.0144444
1.49359  0.00888889
1.59737  0.00111111
1.70114  0.00555556
1.80492  0
1.90869  0
2.01246  0
