0.000000	0.488761	0.998687
0.005000	0.464847	0.994843
0.010000	0.426825	0.988752
0.015000	0.377552	0.980857
0.020000	0.321193	0.971725
0.025000	0.263150	0.961989
0.030000	0.209611	0.952286
0.035000	0.166580	0.943182
0.040000	0.138592	0.935112
0.045000	0.127679	0.928333
0.050000	0.133113	0.922921
0.055000	0.151974	0.918785
0.060000	0.180152	0.915716
0.065000	0.213321	0.913430
0.070000	0.247627	0.911627
0.075000	0.280064	0.910022
0.080000	0.308602	0.908380
0.085000	0.332215	0.906532
0.090000	0.350843	0.904383
0.095000	0.365338	0.901910
0.100000	0.377330	0.899149
0.105000	0.388986	0.896174
0.110000	0.402674	0.893070
0.115000	0.420618	0.889909
0.120000	0.444561	0.886724
0.125000	0.475462	0.883496
0.130000	0.513288	0.880146
0.135000	0.556956	0.876546
0.140000	0.604446	0.872530
0.145000	0.653042	0.867916
0.150000	0.699596	0.862529
0.155000	0.740834	0.856229
0.160000	0.773788	0.848933
0.165000	0.796287	0.840641
0.170000	0.807408	0.831449
0.175000	0.807823	0.821551
0.180000	0.800007	0.811226
0.185000	0.787925	0.800802
0.190000	0.776115	0.790610
0.195000	0.768680	0.780938
0.200000	0.768300	0.772002
0.205000	0.775254	0.763918
0.210000	0.787449	0.756715
0.215000	0.801813	0.750361
0.220000	0.815527	0.744791
0.225000	0.826453	0.739926
0.230000	0.833296	0.735688
0.235000	0.835485	0.732007
0.240000	0.832683	0.728820
0.245000	0.824598	0.726078
0.250000	0.811362	0.723759
0.255000	0.793636	0.721876
0.260000	0.772229	0.720472
0.265000	0.748148	0.719609
0.270000	0.722991	0.719345
0.275000	0.698563	0.719715
0.280000	0.675917	0.720713
0.285000	0.655116	0.722299
0.290000	0.635735	0.724418
0.295000	0.617406	0.727009
0.300000	0.600021	0.730023
0.305000	0.583568	0.733413
0.310000	0.567831	0.737138
0.315000	0.552356	0.741156
0.320000	0.536686	0.745427
0.325000	0.520601	0.749918
0.330000	0.504164	0.754597
0.335000	0.487628	0.759430
0.340000	0.471296	0.764379
0.345000	0.455413	0.769397
0.350000	0.440106	0.774434
0.355000	0.425393	0.779437
0.360000	0.411249	0.784363
0.365000	0.397683	0.789179
0.370000	0.384786	0.793866
0.375000	0.372706	0.798419
0.380000	0.361567	0.802841
0.385000	0.351417	0.807140
0.390000	0.342226	0.811323
0.395000	0.333923	0.815396
0.400000	0.326422	0.819361
0.405000	0.319633	0.823216
0.410000	0.313459	0.826956
0.415000	0.307812	0.830577
0.420000	0.302632	0.834073
0.425000	0.297906	0.837441
0.430000	0.293671	0.840681
0.435000	0.289991	0.843794
0.440000	0.286926	0.846780
0.445000	0.284508	0.849640
0.450000	0.282742	0.852373
0.455000	0.281627	0.854978
0.460000	0.281176	0.857451
