0.100000	0.000000
0.200000	0.000000
0.300000	0.000000
0.400000	0.000000
0.500000	0.000000
0.600000	0.000000
0.700000	0.000000
0.800000	0.000000
0.900000	0.000345
1.000000	1.044538
1.100000	4.226765
1.200000	1.178572
1.300000	0.060290
1.400000	0.153248
1.500000	0.776999
1.600000	0.650156
1.700000	0.189516
1.800000	1.447153
1.900000	2.373955
2.000000	0.629820
2.100000	0.716902
2.200000	0.822941
2.300000	0.654000
2.400000	1.436480
2.500000	0.777312
2.600000	0.442748
2.700000	0.614064
2.800000	1.841853
2.900000	1.595854
3.000000	0.450525
3.100000	0.540188
3.200000	1.232548
3.300000	1.037064
3.400000	0.865942
3.500000	0.797553
3.600000	0.787726
3.700000	0.908373
3.800000	1.562135
3.900000	1.440687
4.000000	0.493813
4.100000	0.866065
4.200000	0.868045
4.300000	0.678945
4.400000	1.034651
4.500000	1.022526
4.600000	1.294897
4.700000	1.245374
4.800000	0.893371
4.900000	0.927203
5.000000	0.791293
5.100000	0.814219
5.200000	0.708260
5.300000	1.099358
5.400000	1.160823
5.500000	1.337658
5.600000	1.301398
5.700000	0.729465
5.800000	0.484041
5.900000	0.916239
6.000000	0.972632
6.100000	1.142941
6.200000	1.120432
6.300000	0.928620
6.400000	1.132361
6.500000	1.229952
6.600000	0.810685
6.700000	0.652393
6.800000	0.753141
6.900000	1.097540
7.000000	1.253155
7.100000	1.137347
7.200000	0.943369
7.300000	0.923709
7.400000	1.005036
7.500000	0.908002
7.600000	0.761316
7.700000	0.817038
7.800000	0.946585
7.900000	0.840026
8.000000	0.883447
8.100000	0.958968
8.200000	0.761937
8.300000	0.653196
8.400000	0.606085
8.500000	0.412798
8.600000	0.604955
8.700000	0.743182
8.800000	0.601872
8.900000	0.484843
9.000000	0.546211
9.100000	0.607865
9.200000	0.435358
9.300000	0.278703
9.400000	0.245640
9.500000	0.232558
9.600000	0.467659
9.700000	0.532939
9.800000	0.381963
9.900000	0.214488
10.000000	0.219988
10.100000	0.189130
10.200000	0.058657
10.300000	0.124831
10.400000	0.197486
10.500000	0.286897
10.600000	0.227326
10.700000	0.117631
10.800000	0.049872
10.900000	0.018632
11.000000	0.016502
11.100000	0.007275
11.200000	0.065739
11.300000	0.154985
11.400000	0.092095
11.500000	0.020860
11.600000	0.000379
11.700000	0.000000
11.800000	0.000010
11.900000	0.000817
12.000000	0.014489
12.100000	0.046756
12.200000	0.018625
12.300000	0.000681
12.400000	0.000003
12.500000	0.000000
12.600000	0.000000
12.700000	0.000032
12.800000	0.000909
12.900000	0.002877
13.000000	0.000175
13.100000	0.000000
13.200000	0.000000
13.300000	0.000000
13.400000	0.000000
13.500000	0.000000
13.600000	0.000000
13.700000	0.000000
13.800000	0.000000
13.900000	0.000000
14.000000	0.000000
14.100000	0.000000
14.200000	0.000000
14.300000	0.000000
14.400000	0.000000
14.500000	0.000000
14.600000	0.000000
14.700000	0.000000
14.800000	0.000000
14.900000	0.000000
